;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
1284.;1907180143;24.10.2016;INTEL CAPITAL CORPORATION;GRAND CHIP MICROELECTRONICS CO., LTD;CN;3663;Minority stake unknown %
1285.;1907181595;22.10.2015;INTEL CAPITAL CORPORATION;ZHICHE AUTO TECHNOLOGY (BEIJING) CO., LTD;CN;7374;Minority stake unknown %
1286.;1907227859;29.06.2017;INTEL CAPITAL CORPORATION;EXVISION INC.;JP;7371 / 7372;Minority stake unknown %
1287.;1909000164;;INTEL CAPITAL CORPORATION;TELLIGENT SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
1288.;1909024898;26.09.2013;INTEL CAPITAL CORPORATION;RECON INSTRUMENTS INC.;CA;3575;Minority stake unknown %
1289.;1909033761;22.10.2013;INTEL CAPITAL CORPORATION;CLOUDIAN INC.;US;7372 / 7374;Minority stake unknown %
1290.;1909033763;22.10.2013;INTEL CAPITAL CORPORATION;DOTPRODUCT LLC;US;7371 / 7372;Minority stake unknown %
1291.;1909033767;22.10.2013;INTEL CAPITAL CORPORATION;SBA MATERIALS INC.;US;3674 / 8731;Minority stake unknown %
1292.;1909035674;28.10.2013;INTEL CAPITAL CORPORATION;INTERLUDE US INC.;US;7374;Minority stake unknown %
1293.;1909037247;28.10.2013;INTEL CAPITAL CORPORATION;WEBRADAR SOFTWARE E SERVICOS PARA TELECOM SA;BR;7371 / 7372;Minority stake unknown %
1294.;1909042904;04.06.2014;INTEL CAPITAL CORPORATION;WHOKNOWS INC.;US;7371 / 7374;Minority stake unknown %
1295.;1909051092;11.12.2013;INTEL CAPITAL CORPORATION;RANCARD SOLUTIONS LTD;GH;7371;Minority stake unknown %
1296.;1909066720;30.01.2014;INTEL CAPITAL CORPORATION;SPEAKTOIT INC.;US;7371 / 7372 / 7374;Minority stake unknown %
1297.;1909071120;11.02.2014;INTEL CAPITAL CORPORATION;CGTRADER UAB;LT;7374;Minority stake unknown %
1298.;1909071159;11.02.2014;INTEL CAPITAL CORPORATION;MAKEXYZ LLC;US;7374;Minority stake unknown %
1299.;1909086643;19.12.2011;INTEL CAPITAL CORPORATION;NYMGO;LB;4813 / 4822 / 4899;Minority stake unknown %Minority stake
1300.;1909097507;28.04.2014;INTEL CAPITAL CORPORATION;500FRIENDS INC.;US;7374;Minority stake unknown %
1301.;1909101931;05.03.2013;INTEL CAPITAL CORPORATION;BLUESTACK SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
1302.;1909163761;04.11.2014;INTEL CAPITAL CORPORATION;NETSPEED SYSTEMS INC.;US;7374;Minority stake
1303.;1909163972;04.11.2014;INTEL CAPITAL CORPORATION;SCREENOVATE TECHNOLOGIES LTD;IL;7371 / 7372;Minority stake unknown %
1304.;1909164279;04.11.2014;INTEL CAPITAL CORPORATION;AUDYSSEY LABORATORIES INC.;US;3651;Minority stake unknown %
1305.;1909164462;04.11.2014;INTEL CAPITAL CORPORATION;PILOTTV INC.;US;7812;Minority stake unknown %
1306.;1909164772;04.11.2014;INTEL CAPITAL CORPORATION;EYEFLUENCE INC.;US;3575;Minority stake unknown %
1307.;1909164780;04.11.2014;INTEL CAPITAL CORPORATION;RENO SUB SYSTEMS CANADA INC.;CA;3823;Minority stake unknown %
1308.;1909165381;04.11.2014;INTEL CAPITAL CORPORATION;ANDAPT INC.;US;3674 / 8731;Minority stake unknown %
1309.;1909165746;05.11.2014;INTEL CAPITAL CORPORATION;BRAIGO LABS INC.;US;3575 / 8731;Minority stake unknown %
1310.;1909221309;14.04.2015;INTEL CAPITAL CORPORATION;WORLDVIZ LLC;US;7372;Minority stake unknown %
1311.;1909236480;21.05.2015;INTEL CAPITAL CORPORATION;DIGITAL SPECIALTY CHEMICALS LTD;CA;2899;Minority stake unknown %
1312.;1909279712;31.08.2015;INTEL CAPITAL CORPORATION;ALMALENCE INC.;US;3861 / 7371 / 7372;Minority stake unknown %
1313.;1909288384;18.09.2015;INTEL CAPITAL CORPORATION;NUOVO FILM INC.;CN;2671;Minority stake unknown %
1314.;1909290424;17.09.2015;INTEL CAPITAL CORPORATION;99CLOUD INC.;CN;7372 / 7374;Minority stake unknown %
1315.;1909303850;03.11.2015;INTEL CAPITAL CORPORATION;PRIETO BATTERY INC.;US;3691;Minority stake unknown %
1316.;1909304018;03.11.2015;INTEL CAPITAL CORPORATION;FREEDOMPOP INC.;US;4813 / 4822 / 4899;Minority stake unknown %
1317.;1909304045;03.11.2015;INTEL CAPITAL CORPORATION;SCKIPIO TECHNOLOGIES SI LTD;IL;3674;Minority stake unknown %
1318.;1909304294;03.11.2015;INTEL CAPITAL CORPORATION;KAPTEYN-MURNANE LABORATORIES INC.;US;3826;Minority stake unknown %
1319.;1909304667;03.11.2015;INTEL CAPITAL CORPORATION;PERFANT (BEIJING) TECHNOLOGY CO., LTD;CN;3651 / 7371 / 7372;Minority stake unknown %
1320.;1909394174;21.01.2016;INTEL CAPITAL CORPORATION;IP COMMERCE INC.;US;7372 / 7374;Minority stake unknown %
1321.;1909409522;01.03.2016;INTEL CAPITAL CORPORATION;INPRIA CORPORATION;US;3674 / 8731;Minority stake unknown %
1322.;1909421099;16.04.2015;INTEL CAPITAL CORPORATION;UNMANNED INNOVATION INC.;US;7374;Minority stake unknown %
1323.;1909500454;24.10.2016;INTEL CAPITAL CORPORATION;PERRONE ROBOTICS INC.;US;7371 / 7372;Minority stake unknown %
1324.;1909500498;24.10.2016;INTEL CAPITAL CORPORATION;DYSONICS INC.;US;3651 / 3829;Minority stake unknown %
1325.;1909502138;28.10.2016;INTEL CAPITAL CORPORATION;CUBEWORKS INC.;US;3674;Minority stake unknown %
1326.;1909534567;29.11.2007;INTEL CAPITAL CORPORATION;INFOSERVER SA;BR;7371 / 7372 / 7373;Minority stake unknown %
1327.;1909583039;25.02.2016;INTEL CAPITAL CORPORATION;WHOKNOWS INC.;US;7371 / 7374;Minority stake unknown %
1328.;1909614695;30.04.1998;INTEL CAPITAL CORPORATION;SOHU.COM INC.;US;7371 / 7374 / 7822 / 8999;Minority stake unknown %
1329.;1909643789;19.10.2017;INTEL CAPITAL CORPORATION;ALPINEREPLAY INC.;US;3812 / 7372;Minority stake unknown %
1330.;1909644148;19.10.2017;INTEL CAPITAL CORPORATION;SYNTHEGO CORPORATION;US;8731;Minority stake unknown %
1331.;1909644273;19.10.2017;INTEL CAPITAL CORPORATION;BIGSTREAM SOLUTIONS INC.;US;7372 / 7374;Minority stake unknown %
1332.;1909647650;19.10.2017;INTEL CAPITAL CORPORATION;AMENITY ANALYTICS INC.;US;7374;Minority stake unknown %
1333.;1909647665;19.10.2017;INTEL CAPITAL CORPORATION;SYNACK INC.;US;7374;Minority stake unknown %
1334.;1909647676;19.10.2017;INTEL CAPITAL CORPORATION;ECLYPSIUM INC.;US;7371 / 7372;Minority stake unknown %
1335.;1909647739;19.10.2017;INTEL CAPITAL CORPORATION;RENIAC INC.;US;7372 / 7374;Minority stake unknown %
1336.;1909647755;19.10.2017;INTEL CAPITAL CORPORATION;BOSSA NOVA ROBOTICS INC.;US;3559 / 7374;Minority stake unknown %
1337.;1909654985;09.11.2017;INTEL CAPITAL CORPORATION;SCORESTREAM INC.;US;7372 / 7374;Minority stake unknown %
1338.;1941023021;21.05.2015;INTEL CAPITAL CORPORATION;FILEFORCE INC.;JP;7371 / 7372 / 7373 / 7374 / 7379 / 8999;Minority stake unknown %
1339.;1941023029;23.10.2013;INTEL CAPITAL CORPORATION;WAYZ JAPAN INC.;JP;7371 / 7372 / 7373 / 7374 / 7379 / 8999;Minority stake unknown %
1340.;1941034521;04.06.2014;INTEL CAPITAL CORPORATION;WHOKNOWS INC.;US;7371 / 7374;Minority stake unknown %
1341.;1941043724;22.02.2018;INTEL CAPITAL CORPORATION;LEGUP COMPUTING INC.;CA;7374;Minority stake unknown %
1342.;1941077864;08.05.2018;INTEL CAPITAL CORPORATION;VENUENEXT INC.;US;7372;Minority stake unknown %
1343.;1941078253;08.05.2018;INTEL CAPITAL CORPORATION;MOVELLUS INC.;US;3674;Minority stake unknown %
1344.;1941079028;08.05.2018;INTEL CAPITAL CORPORATION;CLOUDGENIX INC.;US;7371 / 7372;Minority stake unknown %
1345.;1941080082;08.05.2018;INTEL CAPITAL CORPORATION;SYNTIANT CORPORATION;US;3674;Minority stake unknown %
1346.;1941131886;12.09.2018;INTEL CAPITAL CORPORATION;DELAIR SAS;FR;3721 / 7371 / 7372;Minority stake unknown %
1347.;1943028494;11.04.2018;INTEL CAPITAL CORPORATION;TRIGENCE SEMICONDUCTOR INC.;JP;3674;Minority stake unknown %
1348.;1943032944;08.05.2018;INTEL CAPITAL CORPORATION;XIAMEN RECONOVA INFORMATION TECHNOLOGY CO., LTD;CN;7371 / 7372;Minority stake unknown %
1349.;1943032946;08.05.2018;INTEL CAPITAL CORPORATION;BEIJING LINGYUNQUE TECHNOLOGY CO., LTD;CN;7374;Minority stake unknown %
1350.;1943032947;08.05.2018;INTEL CAPITAL CORPORATION;ESPRESSIF SYSTEMS (SHANGHAI) CO., LTD;CN;3674;Minority stake unknown %
1351.;1943052943;29.08.2018;INTEL CAPITAL CORPORATION;BEIJING ICETECH SCIENCE & TECHNOLOGY CO., LTD;CN;7371 / 7372;Minority stake unknown %
1352.;1943068062;07.11.2018;INTEL CAPITAL CORPORATION;HUIYING MEDICAL TECHNOLOGY (BEIJING) CO., LTD;CN;7374;Minority stake unknown %
