;Deal Number;Completed date;Acquiror name;Target name;Target country code;Target US SIC code(s);Deal type
108.;1909035095;25.10.2013;MOTOROLA VENTURES;BYTELIGHT INC.;US;7372 / 7374;Minority stake unknown %
109.;1909034633;25.10.2013;MOTOROLA VENTURES;BYTELIGHT INC.;US;7372 / 7374;Minority stake unknown %
110.;1909121423;18.07.2014;MOTOROLA VENTURES;SPEAKTOIT INC.;US;7371 / 7372 / 7374;Minority stake unknown %
111.;555297;06.07.2007;MOTOROLA VENTURES;XANADU WIRELESS BV;NL;3674;Minority stake unknown %
112.;1601132594;31.03.2008;MOTOROLA VENTURES;DILITHIUM INC.;GB;3661 / 3663 / 3669 / 7371 / 7372;Minority stake unknown %
113.;1601334503;18.01.2012;MOTOROLA VENTURES;RETAILIGENCE CORPORATION;US;7374;Minority stake unknown %
114.;1601419721;12.11.2012;MOTOROLA VENTURES;TRX SYSTEMS INC.;US;7371 / 7372;Minority stake unknown %
115.;1601123648;30.06.2006;MOTOROLA VENTURES;AVVENU INC.;US;3661 / 7371;Minority stake unknown %
116.;1601303046;25.07.2011;MOTOROLA VENTURES;CANVAS SOLUTIONS INC.;US;7372 / 7374;Minority stake unknown %
117.;1601288048;21.07.2011;MOTOROLA VENTURES;NEARBUY SYSTEMS INC.;US;7371 / 7374;Minority stake unknown %
118.;596809;19.11.2007;MOTOROLA VENTURES;MOBIMATE LTD;IL;4899 / 7371;Minority stake unknown %
119.;108820;19.02.2002;MOTOROLA VENTURES;CODEONLINE OY;FI;7371 / 8999;Minority stake unknown %
120.;116064;13.05.2002;MOTOROLA VENTURES;CODEONLINE OY;FI;7371 / 8999;Minority stake unknown %
121.;134987;21.10.2002;MOTOROLA VENTURES;MORPHO TECHNOLOGIES;US;3674;Minority stake unknown %
122.;150149;12.02.2003;MOTOROLA VENTURES;CLARISAY, INC.;US;3663 / 3674 / 8731;Minority stake unknown %
123.;175847;30.06.2003;MOTOROLA VENTURES;BITFONE CORPORATION;US;7371 / 7372;Minority stake unknown %
124.;178322;11.07.2003;MOTOROLA VENTURES;APPAIRENT TECHNOLOGIES INC.;US;3661 / 7372;Minority stake unknown %
125.;210672;03.12.2003;MOTOROLA VENTURES;SHANGHAI NEWMARGIN VENTURE CAPITAL CO., LTD;CN;6799;Capital Increase unknown stake %
126.;216081;15.11.2000;MOTOROLA VENTURES;MOBILEYE VISION TECHNOLOGIES LTD;IL;3674 / 7371 / 7372;Minority stake unknown %
127.;216571;07.01.2004;MOTOROLA VENTURES;MAGIC4 LTD;GB;7371 / 7372;Minority stake unknown %
128.;281076;28.09.2004;MOTOROLA VENTURES;BLUEFIRE SECURITY TECHNOLOGIES INC.;US;7371;Minority stake unknown %
129.;282818;08.10.2004;MOTOROLA VENTURES;KXEN INC.;US;7371;Minority stake unknown %
130.;295778;22.11.2004;MOTOROLA VENTURES;AIRCLIC INC.;US;7371;Minority stake unknown %
131.;305995;04.01.2005;MOTOROLA VENTURES;AGION TECHNOLOGIES INC.;US;8731;Minority stake unknown %
132.;311858;24.01.2005;MOTOROLA VENTURES;LUMUS LTD;IL;3612 / 3613 / 3621 / 3625 / 3827;Minority stake unknown %
133.;324357;07.03.2005;MOTOROLA VENTURES;A4VISION INC.;US;7371 / 8731;Minority stake unknown %
134.;325462;09.03.2005;MOTOROLA VENTURES;AVVENU INC.;US;3661 / 7371;Minority stake unknown %
135.;337493;22.04.2005;MOTOROLA VENTURES;ASYLUM TELECOM LLC;US;3661 / 3669 / 7371;Minority stake unknown %
136.;346645;23.05.2005;MOTOROLA VENTURES;422 INC.;US;2741 / 7371;Minority stake unknown %
137.;348741;01.06.2005;MOTOROLA VENTURES;SONAPTIC LTD;GB;3661 / 7371 / 7372;Minority stake unknown %
138.;353630;16.06.2005;MOTOROLA VENTURES;ANAM MOBILE LTD;IE;7372;Minority stake unknown %
139.;367711;09.08.2005;MOTOROLA VENTURES;INTELLON CORPORATION;US;3661 / 3663 / 3669 / 3674;Minority stake unknown %
140.;387409;18.10.2005;MOTOROLA VENTURES;AUTOCELL LABORATORIES INC.;US;7371 / 7372;Minority stake unknown %
141.;393441;08.11.2005;MOTOROLA VENTURES;TEKION INC.;CA;3691 / 3692 / 8731;Minority stake unknown %
